Date,SP500,DAX,NASDAQ100,EUROSTOXX50,MSCIWORLD,GOLD,SILVER,BITCOIN
2014-02-24,1847.61,13338.1057,3685.8101,4337.5006,56.3524,1338.3,22.047,611.05
2014-02-25,1845.12,13323.0995,3679.1399,4337.1382,56.0899,1343.0,21.96,542.68
2014-02-26,1845.16,13281.0947,3676.6001,4327.528,55.8433,1328.2,21.254,559.52
2014-02-27,1854.29,13118.7047,3699.8,4289.209,55.5251,1331.6,21.314,585.21
2014-02-28,1859.45,13285.3755,3696.1001,4316.7929,56.432,1321.4,21.204,583.05
2014-03-03,1845.73,12893.6963,3668.3701,4207.467,55.6842,1350.1,21.448,561.0
2014-03-04,1873.91,13172.6333,3719.9299,4308.3823,56.4001,1337.8,21.188,681.96
2014-03-05,1873.8101,13111.8525,3727.1899,4309.1901,56.591,1340.2,21.239,673.28
2014-03-06,1877.03,13106.3573,3720.9299,4318.7567,56.949,1351.7,21.542,670.7
2014-03-07,1878.04,12963.0269,3703.3999,4291.0555,56.8774,1338.1,20.897,669.0
2014-03-10,1877.17,12859.2848,3706.3401,4292.3823,56.5036,1341.4,20.879,639.9
2014-03-11,1867.63,12918.1564,3691.5,4292.1085,55.9228,1346.5,20.784,629.33
2014-03-12,1868.2,12733.7727,3707.0601,4248.1429,56.0501,1370.3,21.328,632.1
2014-03-13,1846.34,12538.8141,3651.49,4198.5288,55.533,1372.2,21.169,634.95
2014-03-14,1841.13,12557.07,3627.8701,4166.0518,55.2785,1379.0,21.384,641.01
2014-03-17,1858.83,12773.4119,3662.51,4242.3513,55.2785,1372.9,21.249,634.99
2014-03-18,1872.25,12871.7351,3706.6201,4280.6906,55.4853,1359.0,20.836,624.71
2014-03-19,1860.77,12923.7422,3682.74,4285.6388,56.1853,1341.4,20.8,615.49
2014-03-20,1872.01,12846.5096,3693.97,4268.6176,55.9388,1330.5,20.404,611.2
2014-03-21,1866.52,12876.5134,3653.0701,4267.6067,55.6762,1336.0,20.286,585.6
2014-03-24,1857.4399,12676.4369,3617.3899,4211.6651,55.4615,1311.2,20.043,559.54
2014-03-25,1865.62,12923.3337,3629.73,4285.4139,55.891,1311.4,19.955,585.58
2014-03-26,1852.5601,13057.0171,3582.8899,4325.5899,56.3524,1303.4,19.759,585.79
2014-03-27,1849.04,13025.7313,3563.1299,4318.9587,55.6444,1294.7,19.69,578.5
2014-03-28,1857.62,13174.1044,3571.49,4359.3505,55.5967,1293.8,19.772,474.2
2014-03-31,1872.34,13141.4133,3595.74,4347.874,56.6308,1283.4,19.734,458.66
2014-04-01,1885.52,13229.1614,3658.3999,4389.2004,56.6865,1279.6,19.669,457.49
2014-04-02,1890.9,13275.2481,3665.99,4397.0284,56.8376,1290.5,20.031,479.0
2014-04-03,1888.77,13257.1773,3637.5801,4415.1396,56.2808,1284.4,19.786,439.12
2014-04-04,1865.09,13306.3012,3539.3799,4433.2474,55.9149,1303.2,19.927,448.72
2014-04-07,1845.04,13033.7393,3507.75,4366.077,55.4376,1298.0,19.891,458.0
2014-04-08,1851.96,13043.2505,3538.23,4367.0773,56.1933,1308.7,20.042,449.99
2014-04-09,1872.1801,13112.3868,3600.4399,4390.1156,55.9706,1305.5,19.755,453.0
2014-04-10,1833.08,13099.2851,3487.76,4368.2943,55.9069,1320.1,20.078,441.93
2014-04-11,1815.6899,12935.567,3446.8501,4327.7464,55.5251,1318.7,19.933,369.0
2014-04-14,1830.61,12931.1977,3474.6299,4336.0333,55.7478,1327.2,19.999,417.58
2014-04-15,1842.98,12675.4226,3487.8501,4271.5894,55.2864,1300.0,19.478,459.64
2014-04-16,1862.3101,12869.7397,3533.0901,4335.9346,56.1853,1303.1,19.623,523.0
2014-04-17,1864.85,13010.8539,3534.53,4363.5546,56.591,1293.4,19.586,526.29
2014-04-21,1871.89,13010.8539,3559.95,4363.5546,56.3206,1288.0,19.341,501.54
2014-04-22,1879.55,13243.33,3588.8101,4413.9743,56.7183,1280.6,19.351,498.38
2014-04-23,1875.39,13180.5809,3557.04,4386.0325,56.7183,1284.2,19.43,488.52
2014-04-24,1878.61,13195.5272,3591.03,4408.0676,56.7422,1290.5,19.682,491.99
2014-04-25,1863.4,13004.2466,3533.1001,4353.4912,56.4558,1300.7,19.685,502.15
2014-04-28,1869.4301,13074.3669,3545.03,4381.7252,55.8751,1298.9,19.585,438.8
2014-04-29,1878.33,13276.7952,3573.99,4444.9554,56.9888,1296.0,19.488,442.44
2014-04-30,1883.95,13265.5968,3582.02,4418.154,56.2808,1295.6,19.119,448.0
2014-05-01,1883.6801,13265.5968,3594.3601,4418.154,57.4025,1283.1,18.989,452.03
2014-05-02,1881.14,13255.1283,3587.6399,4408.0423,56.7104,1302.6,19.492,460.97
2014-05-05,1884.66,13219.9938,3605.0901,4399.437,57.0604,1309.0,19.52,436.75
2014-05-06,1867.72,13137.123,3556.51,4370.6414,56.9649,1308.3,19.598,433.0
2014-05-07,1878.21,13263.8188,3546.47,4401.6353,56.5274,1288.6,19.298,428.01
2014-05-08,1875.63,13365.5171,3540.4199,4457.7227,57.2672,1287.4,19.094,440.88
2014-05-09,1878.48,13264.827,3555.7,4408.1432,57.0763,1287.3,19.077,437.61
2014-05-12,1896.65,13351.2122,3612.73,4412.998,57.1956,1295.6,19.5,437.81
2014-05-13,1897.45,13418.8491,3611.1299,4418.3405,57.1161,1294.6,19.504,442.45
2014-05-14,1888.53,13372.8024,3593.25,4401.3324,57.4263,1305.7,19.735,439.12
2014-05-15,1870.85,13248.1542,3565.1699,4339.9555,56.9331,1293.5,19.447,444.65
2014-05-16,1877.86,13207.7359,3587.2,4351.8552,56.5274,1293.3,19.292,446.53
2014-05-19,1885.08,13236.5742,3615.6201,4343.8164,56.5274,1293.7,19.322,446.89
2014-05-20,1872.83,13218.8873,3600.3101,4338.9652,56.8615,1294.5,19.367,448.02
2014-05-21,1888.03,13290.0336,3635.6101,4367.5983,57.2354,1288.0,19.307,488.12
2014-05-22,1892.49,13299.9181,3650.8601,4361.2394,57.124,1294.9,19.49,493.97
2014-05-23,1900.53,13337.7164,3677.3301,4373.9146,57.1718,1291.6,19.388,528.32
2014-05-26,1900.53,13482.7328,3677.3301,4416.2645,57.1718,1291.6,19.388,569.93
2014-05-27,1911.91,13570.5305,3723.0701,4428.87,57.5297,1265.4,19.039,584.88
2014-05-28,1909.78,13554.0298,3712.26,4426.8922,57.8718,1259.3,19.035,572.7
2014-05-29,1920.03,13510.3657,3735.72,4426.8922,58.0309,1256.3,18.983,581.0
2014-05-30,1923.5699,13527.3367,3736.8201,4414.1213,58.0707,1245.6,18.653,569.01
2014-06-02,1924.97,13560.0854,3732.96,4426.122,57.9116,1243.7,18.709,630.71
2014-06-03,1924.24,13489.8216,3730.0701,4407.4795,58.2695,1244.3,18.732,662.0
2014-06-04,1927.88,13521.1254,3743.5901,4410.3871,58.2934,1244.0,18.766,670.14
2014-06-05,1940.46,13533.1735,3776.95,4444.5427,58.4843,1253.0,19.055,642.86
2014-06-06,1949.4399,13644.4481,3794.5701,4500.6284,58.882,1252.1,18.963,661.48
2014-06-09,1951.27,13654.7106,3795.74,4500.6284,58.9537,1253.5,19.045,657.11
2014-06-10,1950.79,13631.8285,3800.8601,4504.343,58.6514,1259.8,19.147,648.81
2014-06-11,1943.89,13472.9991,3797.8501,4453.7443,58.54,1260.8,19.154,648.55
2014-06-12,1930.11,13454.1302,3763.8,4445.9668,58.0707,1273.6,19.515,624.97
2014-06-13,1936.16,13436.4427,3775.5601,4449.7398,58.182,1273.7,19.637,574.85
2014-06-16,1937.78,13380.9616,3779.9299,4415.3198,58.2059,1274.9,19.702,592.89
2014-06-17,1941.99,13468.9974,3781.3201,4446.9746,58.357,1271.7,19.721,586.0
2014-06-18,1956.98,13453.5436,3804.6101,4442.6378,58.6355,1272.4,19.767,608.0
2014-06-19,1959.48,13596.0856,3800.8,4505.0285,58.9377,1313.7,20.637,608.0
2014-06-20,1962.87,13594.0002,3802.6399,4494.9638,59.0173,1316.2,20.942,595.15
2014-06-23,1962.61,13485.5575,3805.3101,4462.028,58.9139,1318.0,20.909,598.76
2014-06-24,1949.98,13517.7035,3799.53,4467.9745,58.548,1320.9,21.038,588.25
2014-06-25,1959.53,13425.8759,3827.3301,4425.0322,58.5979,1322.2,21.111,574.98
2014-06-26,1957.22,13363.0907,3826.9099,4406.5119,58.7673,1316.1,21.103,560.76
2014-06-27,1960.96,13361.4258,3844.4399,4394.0839,58.7673,1319.0,21.077,577.34
2014-06-30,1960.23,13416.6599,3849.48,4404.7481,58.8237,1321.8,21.007,599.99
2014-07-01,1973.3199,13559.9298,3894.3301,4462.3357,59.3558,1326.4,21.067,638.99
2014-07-02,1974.62,13559.4358,3899.27,4449.3468,59.5412,1330.7,21.254,639.25
2014-07-03,1985.4399,13693.1762,3923.01,4491.4943,59.767,1320.4,21.089,650.49
2014-07-04,1985.4399,13622.4302,3923.01,4451.1332,59.767,1320.4,21.089,645.35
2014-07-07,1977.65,13460.7975,3910.71,4390.314,59.2913,1316.5,20.966,633.74
2014-07-08,1963.71,13296.8729,3864.0701,4332.7253,58.5576,1316.0,20.967,624.35
2014-07-09,1972.83,13355.9379,3892.9099,4361.6979,59.0494,1323.8,21.022,624.97
2014-07-10,1964.6801,13177.89,3880.04,4298.3302,58.4689,1338.7,21.459,621.95
2014-07-11,1967.5699,13151.1254,3904.5801,4295.1895,58.7108,1337.0,21.411,616.8
2014-07-14,1977.1,13308.5869,3929.46,4333.9726,59.0333,1306.3,20.864,630.43
2014-07-15,1973.28,13239.5386,3914.46,4295.9597,59.1059,1296.9,20.842,621.21
2014-07-16,1981.5699,13381.0197,3932.3301,4347.0363,59.4203,1299.6,20.727,624.07
2014-07-17,1958.12,13196.9697,3878.01,4272.5209,58.5738,1316.7,21.086,617.41
2014-07-18,1978.22,13140.3111,3939.8899,4277.6358,59.2994,1309.2,20.838,625.8
2014-07-21,1973.63,13007.1858,3934.1399,4245.1219,59.1704,1313.7,20.966,627.0
2014-07-22,1983.53,13167.6677,3961.6201,4314.0708,59.3155,1306.1,20.965,622.23
2014-07-23,1987.01,13136.1065,3986.1899,4300.5114,59.5332,1304.5,20.952,620.0
2014-07-24,1987.98,13185.6794,3983.1899,4335.1596,59.5735,1290.6,20.376,620.43
2014-07-25,1978.34,12985.4169,3965.1699,4275.0443,59.2913,1303.1,20.588,603.96
2014-07-28,1978.91,12889.3313,3967.24,4259.0577,59.0656,1303.3,20.526,593.68
2014-07-29,1969.95,12973.5658,3959.03,4287.7841,59.122,1298.3,20.546,589.94
2014-07-30,1970.0699,12866.1968,3976.0701,4250.2917,58.9043,1294.9,20.558,585.5
2014-07-31,1930.67,12602.2863,3892.5,4173.5456,57.8562,1281.3,20.373,563.35
2014-08-01,1925.15,12332.2312,3879.6699,4173.5456,57.6304,1293.6,20.332,582.04
2014-08-04,1938.99,12293.0454,3908.77,4123.3043,58.0175,1287.7,20.194,583.81
2014-08-05,1920.21,12334.5595,3874.9399,4123.5369,57.2273,1284.0,19.794,588.5
2014-08-06,1920.24,12209.0372,3874.27,4079.0711,57.0419,1306.7,19.985,581.96
2014-08-07,1909.5699,12096.7992,3857.9399,4032.1192,56.8081,1310.8,19.951,582.73
2014-08-08,1931.59,12034.8922,3888.0901,4016.6044,57.1709,1308.9,19.902,585.02
2014-08-11,1936.92,12306.9519,3910.46,4085.3106,57.4289,1308.5,20.06,590.74
2014-08-12,1933.75,12139.4033,3905.23,4047.2888,57.2676,1308.8,19.87,574.01
2014-08-13,1946.72,12295.3375,3949.2,4084.9148,57.6224,1312.8,19.81,569.01
2014-08-14,1955.1801,12332.0316,3969.1101,4088.1211,57.9932,1313.9,19.871,549.98
2014-08-15,1955.0601,12151.3331,3987.51,4053.9905,57.8804,1304.5,19.49,504.51
2014-08-18,1971.74,12379.9278,4020.5,4115.4927,58.5093,1297.7,19.6,498.17
2014-08-19,1981.6,12471.6474,4040.1299,4130.0705,58.6624,1295.1,19.387,474.95
2014-08-20,1986.51,12408.8388,4040.71,4107.8282,58.7269,1293.4,19.472,490.0
2014-08-21,1992.37,12466.8895,4047.03,4143.3196,59.1946,1273.7,19.39,518.82
2014-08-22,1988.4,12401.7926,4052.75,4114.6006,58.6624,1278.6,19.361,521.12
2014-08-25,1997.92,12552.1536,4067.48,4178.0107,59.1462,1277.3,19.338,508.03
2014-08-26,2000.02,12645.7714,4071.6699,4217.2222,59.3961,1283.8,19.37,501.55
2014-08-27,2000.12,12603.4988,4073.1799,4207.1543,59.3881,1281.9,19.395,513.92
2014-08-28,1996.74,12481.9418,4066.27,4174.1724,59.2833,1288.7,19.534,511.77
2014-08-29,2003.37,12486.3799,4082.5601,4183.0994,59.4606,1285.8,19.398,506.61
2014-09-01,2003.37,12443.9177,4082.5601,4168.1544,59.4606,1285.8,19.398,478.87
2014-09-02,2002.28,12484.5954,4095.8101,4176.3493,59.0414,1263.7,19.071,476.36
2014-09-03,2000.72,12641.484,4070.96,4226.9731,59.4768,1268.9,19.108,473.53
2014-09-04,1997.65,12788.3481,4066.1299,4309.9027,59.5977,1265.1,19.064,474.5
2014-09-05,2007.71,12605.5883,4089.9199,4235.8028,59.2188,1265.8,19.082,488.87
2014-09-08,2001.54,12639.935,4095.47,4232.5646,58.9849,1252.7,18.887,476.53
2014-09-09,1988.4399,12518.144,4061.8799,4183.7106,58.8076,1246.8,18.844,467.85
2014-09-10,1995.6899,12553.9293,4094.97,4198.5815,58.993,1243.5,18.856,473.35
2014-09-11,1997.45,12518.2845,4092.6499,4182.2339,58.6141,1237.4,18.533,477.74
2014-09-12,1985.54,12472.705,4069.23,4180.8653,58.5899,1229.9,18.546,477.73
2014-09-15,1984.13,12518.9598,4029.8899,4188.3097,58.4286,1233.6,18.556,474.35
2014-09-16,1998.98,12464.8103,4067.27,4168.8515,58.8559,1235.2,18.656,470.83
2014-09-17,2001.5699,12520.4114,4073.5701,4195.4231,58.5012,1234.4,18.663,457.334
2014-09-18,2011.36,12590.5989,4103.0801,4203.7113,59.1543,1225.7,18.452,424.44
2014-09-19,2010.4,12660.7061,4100.0898,4229.0599,59.1543,1215.3,17.781,394.796
2014-09-22,1994.29,12519.7952,4061.23,4183.0673,59.0736,1216.8,17.699,402.152
2014-09-23,1982.77,12331.0422,4051.5701,4120.0972,58.2271,1221.0,17.713,435.791
2014-09-24,1998.3,12419.4628,4094.3101,4169.8394,58.4689,1218.6,17.643,423.205
2014-09-25,1965.99,12151.9695,4007.8201,4091.9384,57.9207,1221.2,17.379,411.574
2014-09-26,1982.85,12107.1462,4053.72,4107.2359,57.8401,1214.1,17.477,404.425
2014-09-29,1977.8,11941.7923,4047.1799,4038.8684,57.6224,1217.5,17.516,375.467
2014-09-30,1972.29,12023.6809,4049.45,4093.9756,57.5498,1210.5,17.006,386.944
2014-10-01,1946.16,11847.943,3984.74,4034.8545,57.1144,1214.6,17.21,383.615
2014-10-02,1946.17,11608.8017,3985.8701,3921.6039,56.5743,1214.2,17.001,375.072
2014-10-03,1967.9,11608.8017,4027.3101,3970.161,57.0258,1192.2,16.78,359.512
2014-10-06,1964.8199,11524.4193,4016.27,3927.6084,56.7758,1206.7,17.18,330.079
2014-10-07,1935.1,11490.4778,3958.5901,3897.643,56.0421,1211.7,17.191,336.187
2014-10-08,1968.89,11395.2921,4041.1201,3867.9359,57.3079,1205.3,17.015,352.94
2014-10-09,1928.21,11475.1638,3969.3201,3877.0168,55.6954,1224.6,17.367,365.026
2014-10-10,1906.13,11152.1795,3870.8601,3795.9344,55.2359,1221.0,17.252,361.562
2014-10-13,1874.74,11138.7604,3808.0,3789.8253,54.6796,1229.3,17.294,390.414
2014-10-14,1877.7,11229.1447,3810.45,3818.4418,54.3007,1233.6,17.353,400.87
2014-10-15,1862.49,10834.1127,3785.97,3655.9024,54.3652,1244.1,17.415,394.773
2014-10-16,1862.76,11004.7062,3765.28,3685.7794,54.1958,1240.5,17.388,382.556
2014-10-17,1886.76,11332.261,3815.47,3792.9779,55.1633,1238.3,17.282,383.758
2014-10-20,1904.01,11114.7714,3870.0801,3732.1826,55.4697,1244.0,17.304,382.845
2014-10-21,1941.28,11371.0878,3971.3899,3827.6479,56.4695,1251.0,17.504,386.475
2014-10-22,1927.11,11367.137,3949.5901,3825.2616,56.0663,1244.8,17.186,383.158
2014-10-23,1950.8199,11437.0887,4012.27,3848.4291,56.6871,1228.5,17.114,358.417
2014-10-24,1964.58,11373.2181,4042.02,3834.6493,56.5259,1231.2,17.136,358.345
2014-10-27,1961.63,11285.5554,4046.02,3801.534,56.5662,1229.1,17.115,352.989
2014-10-28,1985.05,11517.941,4106.6299,3856.3588,57.4289,1229.2,17.185,357.618
2014-10-29,1982.3,11570.0154,4090.55,3850.0692,57.2596,1224.3,17.219,335.591
2014-10-30,1994.65,11514.5974,4100.6401,3835.1925,57.2757,1198.1,16.391,345.305
2014-10-31,2018.05,11764.319,4158.21,3926.9433,58.0416,1171.1,16.077,338.321
2014-11-03,2017.8101,11567.517,4169.2798,3853.8635,58.1626,1169.4,16.175,327.554
2014-11-04,2012.1,11454.3642,4156.23,3791.5676,57.9126,1167.4,15.927,330.492
2014-11-05,2023.5699,11693.3166,4153.27,3880.6755,58.1868,1145.4,15.418,339.486
2014-11-06,2031.21,11703.0372,4164.0801,3871.3931,58.2029,1142.3,15.392,349.29
2014-11-07,2031.92,11503.3491,4160.5,3794.3918,58.1948,1169.6,15.699,342.415
2014-11-10,2038.26,11653.7116,4175.9502,3856.2958,58.3399,1159.6,15.657,366.924
2014-11-11,2039.6801,11645.6357,4187.1602,3858.9826,58.606,1162.8,15.664,367.695
2014-11-12,2038.25,11491.4363,4195.3999,3801.7595,58.4689,1158.9,15.619,423.561
2014-11-13,2039.33,11495.8296,4213.48,3799.58,58.2755,1161.1,15.617,420.735
2014-11-14,2039.8199,11543.9527,4224.9902,3817.6383,58.5334,1185.0,16.31,397.818
2014-11-17,2041.3199,11650.1206,4213.79,3861.6834,58.6786,1183.0,16.053,387.408
2014-11-18,2051.8,11772.3961,4242.1899,3884.5981,58.8318,1196.7,16.17,375.198
2014-11-19,2048.72,11872.6107,4222.6602,3914.3221,58.4528,1193.6,16.29,380.555
2014-11-20,2052.75,11893.6166,4242.0898,3890.4063,58.606,1190.7,16.133,357.84
2014-11-21,2063.5,12209.4887,4251.3198,4007.1506,59.1543,1197.5,16.391,350.848
2014-11-24,2069.4099,12109.6182,4284.3198,3974.4827,59.1543,1195.5,16.377,376.901
2014-11-25,2067.03,12260.6112,4288.23,4011.1274,59.1865,1197.1,16.554,375.348
2014-11-26,2072.8301,12375.2675,4317.9902,4026.3592,59.251,1196.6,16.548,368.37
2014-11-27,2072.8301,12474.5129,4317.9902,4058.0774,59.251,1196.6,16.548,369.67
2014-11-28,2067.5601,12438.1261,4337.79,4051.3061,59.0817,1175.2,15.489,376.447
2014-12-01,2053.4399,12392.8883,4287.8101,4021.1825,58.9608,1218.0,16.648,379.245
2014-12-02,2066.55,12387.8687,4305.96,4038.2457,58.864,1199.2,16.408,381.315
2014-12-03,2074.3301,12353.5556,4312.9302,4023.439,59.2026,1208.5,16.359,375.01
2014-12-04,2071.9199,12133.5497,4311.9302,3930.5468,58.9446,1207.5,16.52,369.604
2014-12-05,2075.3701,12494.5745,4311.5698,4059.5796,59.1704,1190.1,16.196,376.854
2014-12-08,2060.3101,12312.5034,4278.3398,3993.103,58.7995,1194.7,16.216,361.909
2014-12-09,2059.8201,12061.0709,4294.6699,3894.9891,58.6544,1231.5,17.081,352.219
2014-12-10,2026.14,12146.7196,4224.8701,3905.5876,57.8481,1228.9,17.133,346.365
2014-12-11,2035.33,12302.4807,4246.48,3940.6613,57.8884,1225.1,17.059,350.506
2014-12-12,2002.33,11892.6231,4199.2798,3801.9287,56.9935,1222.0,17.019,352.542
2014-12-15,1989.63,11633.4847,4157.4102,3717.7506,56.5662,1207.2,16.527,345.345
2014-12-16,1972.74,11900.8622,4089.6001,3795.2665,56.0744,1193.9,15.715,327.062
2014-12-17,2012.89,11942.0321,4165.1001,3818.6632,56.8373,1194.3,15.891,319.776
2014-12-18,2061.23,12105.8437,4267.77,3891.4295,58.4656,1194.7,15.894,311.396
2014-12-19,2070.6499,12028.6122,4281.7798,3860.7739,58.6529,1195.9,15.991,317.843
2014-12-22,2078.54,12061.8636,4293.6699,3857.1883,58.8971,1179.7,15.649,331.886
2014-12-23,2082.1699,12128.5329,4279.2998,3902.3933,59.06,1177.9,15.73,334.572
2014-12-24,2081.8799,12128.5329,4283.1001,3902.3933,59.3286,1173.5,15.673,322.534
2014-12-26,2088.77,12128.5329,4314.0898,3902.3933,59.4019,1195.3,16.112,327.924
2014-12-29,2090.5701,12080.768,4312.6401,3902.3933,59.2309,1181.7,15.744,312.67
2014-12-30,2080.3501,11917.1496,4282.3501,3811.2686,58.8809,1200.2,16.24,310.737
2014-12-31,2058.8999,11917.1496,4236.2798,3811.2686,58.3435,1183.9,15.565,320.193
2015-01-02,2058.2,11804.9863,4230.2402,3811.2686,58.3353,1186.0,15.734,315.032
2015-01-05,2020.58,11317.0469,4160.96,3611.5737,56.9675,1203.9,16.179,274.474
2015-01-06,2002.61,11305.8418,4110.8301,3611.5737,56.2104,1219.3,16.603,286.189
2015-01-07,2025.9,11303.1776,4160.0,3594.4211,56.7803,1210.6,16.51,294.337
2015-01-08,2062.1399,11643.7963,4240.5498,3710.681,58.0422,1208.4,16.351,283.349
2015-01-09,2044.8101,11381.4373,4213.2798,3589.4258,57.4886,1216.0,16.386,290.408
2015-01-12,2028.26,11611.8041,4169.9702,3661.1386,57.3828,1232.7,16.535,267.796
2015-01-13,2023.03,11761.7136,4166.2002,3707.8327,56.9757,1234.3,17.125,225.861
2015-01-14,2011.27,11562.8372,4145.8398,3639.1014,56.9431,1234.4,16.956,178.103
2015-01-15,1992.67,11824.3552,4089.6499,3721.2396,56.5523,1264.7,17.073,209.844
2015-01-16,2019.42,11832.6187,4142.1401,3726.568,57.3095,1276.9,17.739,208.097
2015-01-19,2019.42,11846.3443,4142.1401,3725.3063,57.3095,1276.9,17.739,214.861
2015-01-20,2022.55,11896.1868,4171.21,3763.4479,57.6026,1294.2,17.947,211.315
2015-01-21,2032.12,11892.4641,4192.0898,3775.539,57.4967,1293.7,18.179,226.897
2015-01-22,2063.1499,12121.3333,4270.3599,3859.3727,58.2132,1300.7,18.346,233.406
2015-01-23,2051.8201,12083.8075,4278.1401,3838.0935,57.8387,1292.6,18.284,232.879
2015-01-26,2057.0901,12013.6283,4275.7202,3798.5402,58.5633,1279.4,17.967,273.473
2015-01-27,2029.55,11954.7174,4165.5,3793.3799,58.3923,1291.7,18.068,263.475
2015-01-28,2002.16,12175.5682,4140.3799,3818.258,57.5782,1285.9,18.068,233.915
2015-01-29,2021.25,12113.8871,4181.3501,3803.9172,57.4398,1254.6,16.758,233.513
2015-01-30,1994.99,12122.6059,4148.4302,3799.0433,56.8861,1278.5,17.192,226.425
2015-02-02,2020.85,12245.4172,4188.5898,3811.264,57.8876,1276.2,17.235,238.229
2015-02-03,2050.03,12352.2181,4229.1499,3872.2696,58.3679,1259.7,17.305,227.268
2015-02-04,2041.51,12501.5131,4221.2002,3913.3022,57.9853,1263.8,17.379,226.853
2015-02-05,2062.52,12343.5576,4256.1802,3858.5155,58.6284,1262.0,17.18,217.111
2015-02-06,2055.47,12442.9445,4228.6802,3898.3585,58.4737,1233.9,16.678,222.266
2015-02-09,2046.74,12065.1143,4216.0898,3787.776,58.0504,1240.8,17.054,220.11
2015-02-10,2068.5901,12180.813,4281.1602,3832.0554,58.6122,1231.6,16.857,219.839
2015-02-11,2068.53,12173.4868,4297.2798,3820.1847,58.6122,1219.0,16.745,219.185
2015-02-12,2088.48,12352.2664,4347.9702,3865.9874,59.1821,1220.1,16.778,221.764
2015-02-13,2096.99,12502.5944,4384.0298,3931.6105,59.4345,1226.5,17.278,235.427
2015-02-16,2096.99,12452.5255,4384.0298,3913.9755,59.4345,1226.5,17.278,233.843
2015-02-17,2100.3401,12349.1097,4385.3398,3897.1322,59.9637,1208.1,16.362,243.61
2015-02-18,2099.6799,12500.7129,4390.9102,3952.6477,60.2161,1199.7,16.25,236.326
2015-02-19,2097.45,12542.2552,4411.8599,3976.425,60.0451,1207.1,16.371,240.283
2015-02-20,2110.3,12560.97,4443.0498,3967.5932,60.4196,1204.4,16.263,243.779
2015-02-23,2109.6599,12668.639,4449.4902,4005.8045,60.558,1200.3,16.247,238.892
2015-02-24,2115.48,12699.4488,4451.0298,4019.9233,60.9488,1196.9,16.182,238.735
2015-02-25,2113.8601,12711.3532,4440.5898,4016.0334,60.8918,1201.0,16.424,237.47
2015-02-26,2110.74,12871.8072,4462.27,4062.4317,60.6883,1209.6,16.583,236.426
2015-02-27,2104.5,12775.9717,4440.6699,4032.8094,60.6883,1212.6,16.513,253.828
2015-03-02,2117.3899,12736.199,4483.0498,4008.3605,60.8267,1207.7,16.407,275.67
2015-03-03,2107.78,12610.3769,4458.7798,3967.5697,60.4929,1204.0,16.258,281.702
2015-03-04,2098.53,12736.9272,4445.3599,4007.0668,60.3138,1200.6,16.132,273.092
2015-03-05,2101.04,12748.8021,4452.0601,4009.7187,60.2405,1195.9,16.132,276.178
2015-03-06,2071.26,12743.0858,4399.23,3990.976,59.4508,1164.1,15.784,272.723
2015-03-09,2079.4299,12561.9414,4412.9902,3915.7049,59.7601,1166.4,15.755,289.607
2015-03-10,2044.16,12458.8386,4329.0801,3864.5499,58.5552,1160.1,15.613,291.76
2015-03-11,2040.24,12642.6827,4305.3799,3908.1835,58.6203,1150.7,15.345,296.379
2015-03-12,2065.95,12446.8757,4336.23,3841.1358,59.2554,1152.1,15.493,294.354
2015-03-13,2053.3999,12647.0259,4314.8999,3885.2038,58.9378,1152.6,15.477,285.337
2015-03-16,2081.1899,12753.7543,4370.4702,3885.2784,59.638,1153.3,15.601,290.593
2015-03-17,2074.28,12667.2891,4375.6299,3882.5553,59.4752,1148.3,15.562,285.505
2015-03-18,2099.5,12635.8083,4422.5,3887.9151,60.5173,1151.4,15.525,256.299
2015-03-19,2089.27,12910.8357,4426.8198,3982.7378,59.9963,1169.1,16.098,260.928
2015-03-20,2108.1001,12844.7353,4458.54,3975.3229,60.9081,1184.8,16.867,261.749
2015-03-23,2104.4199,12879.1637,4445.54,4004.8069,61.1361,1188.0,16.872,266.74
2015-03-24,2091.5,13140.2175,4430.9902,4083.9594,60.9081,1191.7,16.963,245.595
2015-03-25,2061.05,12935.6126,4329.29,4016.353,60.4196,1197.3,16.98,246.197
2015-03-26,2056.1499,12981.2245,4315.2598,4022.2608,59.7113,1205.1,17.122,248.532
2015-03-27,2061.02,12920.3004,4332.8599,4005.1273,59.752,1199.8,17.052,247.029
2015-03-30,2086.24,13155.5571,4382.8198,4057.6904,59.923,1184.8,16.657,247.526
2015-03-31,2067.8899,12959.6566,4333.6899,4004.3534,59.8171,1183.1,16.581,244.224
